Publisher,Year_of_Release,Name,Genre,Global_Sales,Critic_Score,User_Score
Square Enix,2008.0,Space Invaders Extreme,Shooter,0.09,84.0,6.8
Square Enix,2008.0,Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,Role-Playing,0.06,,
Square Enix,2008.0,Nanashi no Game,Adventure,0.08,,
Square Enix,2008.0,The Legend of Kage 2,Action,0.07,70.0,6.3
Square Enix,2008.0,Sigma Harmonics,Role-Playing,0.07,,
Square Enix,2008.0,Infinite Undiscovery,Role-Playing,0.7,68.0,7
Square Enix,2008.0,My Pet Shop,Simulation,0.06,60.0,tbd
Square Enix,2009.0,Kuroshitsuji: Phantom & Ghost,Action,0.04,,
Square Enix,2009.0,Fullmetal Alchemist: Prince of the Dawn,Adventure,0.01,,
Square Enix,2009.0,Final Fantasy XIII,Role-Playing,5.33,83.0,7.3
Square Enix,2009.0,Cross Treasures,Role-Playing,0.02,,
Square Enix,2009.0,Final Fantasy XI: Ultimate Collection,Role-Playing,0.27,,tbd
Square Enix,2009.0,Final Fantasy Crystal Chronicles: Echoes of Time,Role-Playing,0.25,64.0,5.6
Square Enix,2009.0,Kingdom Hearts 358/2 Days,Role-Playing,1.98,75.0,7.8
Square Enix,2009.0,Space Invaders Extreme 2,Shooter,0.19,82.0,7.1
Square Enix,2009.0,SaGa 2: Hihou Densetsu - Goddess of Destiny,Role-Playing,0.17,,
Square Enix,2009.0,Final Fantasy Crystal Chronicles: Echoes of Time,Role-Playing,0.47,75.0,7.3
Square Enix,2009.0,Nanashi no Game Me,Action,0.03,,
Square Enix,2009.0,Blood of Bahamut,Role-Playing,0.09,,
Square Enix,2009.0,Dissidia: Final Fantasy Universal Tuning,Fighting,0.06,,
Square Enix,2009.0,Order of War,Strategy,0.02,69.0,7.3
Square Enix,2009.0,Final Fantasy Crystal Chronicles: The Crystal Bearers,Action,0.39,66.0,7.6
Square Enix,2009.0,Star Ocean: The Last Hope,Role-Playing,0.79,72.0,7.2
Square Enix,2009.0,Final Fantasy: The 4 Heroes of Light,Role-Playing,0.58,71.0,7.1
Square Enix,2009.0,The Last Remnant,Role-Playing,0.01,66.0,8.3
Square Enix,2010.0,Kane & Lynch 2: Dog Days,Shooter,0.49,,
Square Enix,2010.0,Lord of Arcana,Role-Playing,0.32,53.0,5.5
Square Enix,2010.0,Front Mission Evolved,Shooter,0.29,58.0,6
Square Enix,2010.0,NieR,Role-Playing,0.29,67.0,8.3
Square Enix,2010.0,Just Cause 2,Action,1.6,81.0,8
Square Enix,2010.0,Just Cause 2,Action,1.75,83.0,8
Square Enix,2010.0,Front Mission Evolved,Shooter,0.2,58.0,6.1
Square Enix,2010.0,Kane & Lynch 2: Dog Days,Shooter,0.59,,
Square Enix,2010.0,Kingdom Hearts: Birth by Sleep,Role-Playing,2.06,82.0,8.6
Square Enix,2010.0,Dragon Quest Monsters: Battle Road Victory,Strategy,0.32,,
Square Enix,2010.0,Lufia: Curse of the Sinistrals,Role-Playing,0.15,80.0,8
Square Enix,2010.0,Final Fantasy XIII,Role-Playing,2.16,82.0,6.3
Square Enix,2010.0,Just Cause 2,Action,0.12,84.0,7.7
Square Enix,2010.0,Star Ocean: The Last Hope International,Role-Playing,0.72,74.0,6.7
Square Enix,2010.0,Kane & Lynch 2: Dog Days,Shooter,0.07,,
Square Enix,2010.0,Kingdom Hearts Re:coded,Role-Playing,0.93,66.0,7
Square Enix,2010.0,Front Mission Evolved,Shooter,0.05,63.0,5.1
Square Enix,2010.0,Supreme Commander 2,Strategy,0.19,77.0,6.2
Square Enix,2010.0,Tactics Ogre: Let Us Cling Together,Role-Playing,0.53,87.0,8.8
Square Enix,2010.0,NieR,Role-Playing,0.61,68.0,8.4
Square Enix,2010.0,Dragon Quest Monsters: Joker 2,Role-Playing,1.41,77.0,7.3
Square Enix,2010.0,Final Fantasy XIV: A Realm Reborn,Role-Playing,1.52,,
Square Enix,2010.0,Supreme Commander 2,Strategy,0.34,75.0,7.1
Square Enix,2010.0,The 3rd Birthday,Role-Playing,0.51,71.0,6.1
Square Enix,2010.0,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,Simulation,0.02,,
Square Enix,2011.0,MindJack,Shooter,0.18,44.0,1.7
Square Enix,2011.0,Dragon Quest Monsters: Joker 2 Professional,Role-Playing,0.62,,
Square Enix,2011.0,Dungeon Siege III,Role-Playing,0.17,72.0,4.7
Square Enix,2011.0,Kingdom Hearts: Birth by Sleep - Final Mix,Role-Playing,0.16,,
Square Enix,2011.0,Dungeon Siege III,Role-Playing,0.39,71.0,6.3
Square Enix,2011.0,Deus Ex: Human Revolution,Shooter,0.58,90.0,8.5
Square Enix,2011.0,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,Role-Playing,0.13,,
Square Enix,2011.0,Final Fantasy XIII-2,Role-Playing,2.63,79.0,6.6
Square Enix,2011.0,Deus Ex: Human Revolution,Shooter,1.37,89.0,8.2
Square Enix,2011.0,Dissidia 012: Duodecim Final Fantasy,Fighting,0.88,78.0,8.3
Square Enix,2011.0,Lord of Apocalypse,Role-Playing,0.1,,
Square Enix,2011.0,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Role-Playing,0.47,,
Square Enix,2011.0,SaGa 3: Jikuu no Hasha - Shadow or Light,Role-Playing,0.08,,
Square Enix,2011.0,Final Fantasy XIII-2,Role-Playing,0.73,79.0,6.3
Square Enix,2011.0,Deus Ex: Human Revolution,Shooter,1.37,89.0,8.3
Square Enix,2011.0,Bust-A-Move Universe,Puzzle,0.31,49.0,4.8
Square Enix,2011.0,The Tomb Raider Trilogy,Action,0.88,78.0,8.1
Square Enix,2011.0,Army Corps of Hell,Action,0.09,57.0,6.6
Square Enix,2011.0,Dungeon Siege III,Role-Playing,0.37,72.0,5.9
Square Enix,2011.0,MindJack,Shooter,0.09,43.0,1.2
Square Enix,2011.0,Lord of Apocalypse,Role-Playing,0.1,,
Square Enix,2011.0,Final Fantasy IV: The Complete Collection,Role-Playing,0.56,77.0,7.5
Square Enix,2012.0,Sleeping Dogs,Action,1.04,83.0,7.7
Square Enix,2012.0,Dragon Quest X,Role-Playing,0.96,,
Square Enix,2012.0,Final Fantasy III,Role-Playing,0.11,,8.9
Square Enix,2012.0,Theatrhythm: Final Fantasy,Misc,0.5,78.0,7.8
Square Enix,2012.0,Dragon Quest Monsters: Terry's Wonderland 3D,Role-Playing,0.96,,
Square Enix,2012.0,Hitman: Absolution,Action,2.14,83.0,7.5
Square Enix,2012.0,Hitman: Absolution,Action,1.73,79.0,7.1
Square Enix,2012.0,Kingdom Hearts 3D: Dream Drop Distance,Action,1.58,75.0,8.2
Square Enix,2012.0,Hitman: Absolution,Action,0.24,79.0,7
Square Enix,2013.0,Deus Ex: Human Revolution,Shooter,0.11,,
Square Enix,2013.0,Lightning Returns: Final Fantasy XIII,Role-Playing,0.27,69.0,6.6
Square Enix,2013.0,Dragon Quest VII: Warriors of Eden,Role-Playing,1.46,,
Square Enix,2013.0,Final Fantasy X / X-2 HD Remaster,Role-Playing,1.27,85.0,8.5
Square Enix,2013.0,Final Fantasy XIV: A Realm Reborn,Role-Playing,1.08,,
Square Enix,2013.0,Lightning Returns: Final Fantasy XIII,Role-Playing,1.07,66.0,5.9
Square Enix,2013.0,Drakengard 3,Role-Playing,0.31,61.0,7.7
Square Enix,2013.0,The Walking Dead: Season One,Adventure,0.14,,
Square Enix,2013.0,Kingdom Hearts,Role-Playing,1.74,,
Square Enix,2013.0,Tomb Raider (2013),Action,2.42,,
Square Enix,2013.0,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,Role-Playing,0.05,,
Square Enix,2013.0,Final Fantasy X / X-2 HD Remaster,Role-Playing,0.8,86.0,8.5
Square Enix,2013.0,Tomb Raider (2013),Action,1.89,,
Square Enix,2013.0,Dragon Quest X,Role-Playing,0.41,,
Square Enix,2013.0,Hitman: HD Trilogy,Action,0.17,69.0,7.2
Square Enix,2013.0,Hitman: HD Trilogy,Action,0.21,71.0,7.6
Square Enix,2014.0,Theatrhythm Final Fantasy: Curtain Call,Misc,0.37,83.0,8.2
Square Enix,2014.0,Murdered: Soul Suspect,Action,0.05,59.0,7.4
Square Enix,2014.0,Thief (2014),Action,0.1,,
Square Enix,2014.0,Murdered: Soul Suspect,Action,0.1,,7.2
Square Enix,2014.0,Murdered: Soul Suspect,Action,0.32,59.0,6.9
Square Enix,2014.0,Dragon Quest Monsters 2,Role-Playing,0.79,,
Square Enix,2014.0,Chaos Rings III,Role-Playing,0.06,,
Square Enix,2014.0,Lara Croft and the Temple of Osiris,Action,0.09,74.0,6.7
Square Enix,2014.0,Thief (2014),Action,0.35,,
Square Enix,2014.0,Thief (2014),Action,0.28,,
Square Enix,2014.0,Final Fantasy XIV: A Realm Reborn,Role-Playing,0.75,,
Square Enix,2014.0,Thief (2014),Action,0.46,,
Square Enix,2014.0,Lara Croft and the Temple of Osiris,Action,0.02,73.0,5.4
Square Enix,2014.0,Thief (2014),Action,0.82,,
Square Enix,2014.0,Lords of the Fallen,Role-Playing,0.52,68.0,6.6
Square Enix,2014.0,Sleeping Dogs,Action,0.2,,
Square Enix,2014.0,Tomb Raider (2013),Action,0.61,,
Square Enix,2014.0,Dragon Quest X,Role-Playing,0.17,,
Square Enix,2014.0,Murdered: Soul Suspect,Action,0.16,51.0,7
Square Enix,2014.0,Lords of the Fallen,Role-Playing,0.22,71.0,6.7
Square Enix,2014.0,Tomb Raider (2013),Action,1.4,,
Square Enix,2014.0,Kingdom Hearts II,Role-Playing,1.23,,
Square Enix,2014.0,Final Fantasy Explorers,Role-Playing,0.54,69.0,7
Square Enix,2014.0,Lords of the Fallen,Role-Playing,0.03,73.0,6.9
Square Enix,2014.0,Sleeping Dogs,Action,0.43,,
Square Enix,2014.0,Murdered: Soul Suspect,Action,0.14,,7.1
Square Enix,2015.0,Rise of the Tomb Raider,Adventure,0.32,,7.5
Square Enix,2015.0,Dragon Quest VIII: Journey of the Cursed King,Role-Playing,0.86,,
Square Enix,2015.0,Final Fantasy XIV: Heavensward,Action,0.02,,8.2
Square Enix,2015.0,Just Cause 3,Action,1.86,73.0,6.5
Square Enix,2015.0,Final Fantasy XIV: Heavensward,Action,0.02,86.0,7.7
Square Enix,2015.0,Just Cause 3,Action,0.9,71.0,7
Square Enix,2015.0,Final Fantasy Type-0,Role-Playing,0.98,,
Square Enix,2015.0,Final Fantasy XIV: Heavensward,Action,0.13,86.0,7.6
Square Enix,2015.0,Final Fantasy Type-0,Role-Playing,0.25,,
Square Enix,2015.0,Dragon Quest X: All in One Package,Role-Playing,0.01,,
Square Enix,2015.0,Final Fantasy X/X-2 HD Remaster,Role-Playing,0.74,,
Square Enix,2015.0,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,Action,0.74,,
Square Enix,2015.0,Rise of the Tomb Raider,Adventure,1.38,86.0,8
Square Enix,2015.0,Just Cause 3,Action,0.14,74.0,5.3
Square Enix,2015.0,Dragon Quest Heroes: The World's Tree Woe and the Blight Below,Action,0.49,,
Square Enix,2015.0,Theatrhythm Dragon Quest,Misc,0.15,,
Square Enix,2016.0,Life is Strange,Adventure,0.04,83.0,8.6
Square Enix,2016.0,Star Ocean 5: Integrity and Faithlessness,Role-Playing,0.04,,
Square Enix,2016.0,Deus Ex: Mankind Divided,Role-Playing,0.03,83.0,6.1
Square Enix,2016.0,World of Final Fantasy,Role-Playing,0.33,77.0,8.3
Square Enix,2016.0,Project Setsuna,Role-Playing,0.05,,
Square Enix,2016.0,Rise of the Tomb Raider,Adventure,0.94,,
Square Enix,2016.0,Dragon Quest Monsters Joker 3,Role-Playing,0.63,,
Square Enix,2016.0,Dragon Quest Builders: Revive Alefgard,Role-Playing,0.4,,
Square Enix,2016.0,Life is Strange,Adventure,0.4,85.0,8.6
Square Enix,2016.0,Deus Ex: Mankind Divided,Role-Playing,0.38,84.0,7.6
Square Enix,2016.0,Star Ocean 5: Integrity and Faithlessness,Role-Playing,0.33,,
Square Enix,2016.0,Dragon Quest Builders: Revive Alefgard,Role-Playing,0.3,,
Square Enix,2016.0,Hitman (2016),Action,0.05,,
Square Enix,2016.0,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,Action,0.28,,
Square Enix,2016.0,World of Final Fantasy,Role-Playing,0.21,77.0,8.6
Square Enix,2016.0,Deus Ex: Mankind Divided,Role-Playing,0.17,83.0,7.2
Square Enix,2016.0,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,Action,0.13,,
Square Enix,2016.0,Life is Strange,Adventure,0.13,85.0,8.7
Square Enix,2016.0,Rise of the Tomb Raider,Adventure,0.12,86.0,7.9
Square Enix,2016.0,Dragon Quest Builders: Revive Alefgard,Role-Playing,0.12,,
Square Enix,2016.0,Project Setsuna,Role-Playing,0.06,,
Square Enix,2016.0,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,Action,0.23,,
Square Enix,2016.0,Hitman (2016),Action,0.01,,
Square Enix,,Tomb Raider (2013),Action,0.35,86.0,8.5
Square Enix,,Egg Monster Hero,Role-Playing,0.09,,
Sony Computer Entertainment,1994.0,Kileak: The DNA Imperative,Shooter,0.37,,
Sony Computer Entertainment,1994.0,Crime Crackers,Role-Playing,0.1,,
Sony Computer Entertainment,1994.0,NHL FaceOff,Sports,0.45,,
Sony Computer Entertainment,1994.0,Battle Arena Toshinden,Fighting,1.27,69.0,6.3
Sony Computer Entertainment,1994.0,ESPN Extreme Games,Sports,0.38,,
Sony Computer Entertainment,1994.0,Motor Toon Grand Prix (Japan),Racing,0.07,,
Sony Computer Entertainment,1994.0,Ridge Racer,Racing,0.79,,
Sony Computer Entertainment,1995.0,Victory Zone,Misc,0.11,,
Sony Computer Entertainment,1995.0,Sengoku Cyber: Fujimaru Jigokuhen,Strategy,0.12,,
Sony Computer Entertainment,1995.0,Philosoma,Shooter,0.05,,
Sony Computer Entertainment,1995.0,Namco Soccer Prime Goal,Sports,0.13,,
Sony Computer Entertainment,1995.0,Tekken,Fighting,3.24,,
Sony Computer Entertainment,1995.0,Sentou Kokka Air Land Battle,Strategy,0.13,,
Sony Computer Entertainment,1995.0,NFL GameDay,Sports,0.85,,
Sony Computer Entertainment,1995.0,Namco Tennis Smash Court,Sports,0.24,,
Sony Computer Entertainment,1995.0,Carnage Heart,Strategy,0.11,,
Sony Computer Entertainment,1995.0,Project: Horned Owl,Shooter,0.11,,
Sony Computer Entertainment,1995.0,StarBlade α,Shooter,0.16,,
Sony Computer Entertainment,1995.0,Beyond The Beyond,Role-Playing,0.57,,
Sony Computer Entertainment,1995.0,Namco Museum Vol.1,Misc,3.84,,
Sony Computer Entertainment,1995.0,Mortal Kombat 3,Fighting,0.55,,
Sony Computer Entertainment,1995.0,Air Combat,Simulation,1.83,,
Sony Computer Entertainment,1995.0,Ridge Racer Revolution,Racing,1.07,,
Sony Computer Entertainment,1995.0,Arc the Lad,Role-Playing,1.11,,
Sony Computer Entertainment,1995.0,Rapid Reload,Shooter,0.09,,
Sony Computer Entertainment,1995.0,Twisted Metal,Action,1.56,,
Sony Computer Entertainment,1995.0,Battle Arena Toshinden 2,Fighting,0.71,,
Sony Computer Entertainment,1995.0,A-Train,Simulation,0.08,,
Sony Computer Entertainment,1995.0,Warhawk,Simulation,0.46,,
Sony Computer Entertainment,1995.0,King's Field,Role-Playing,0.16,,
Sony Computer Entertainment,1995.0,NBA ShootOut,Sports,0.31,,
Sony Computer Entertainment,1995.0,Blades of Blood: Samurai Shodown III,Fighting,0.08,,
Sony Computer Entertainment,1995.0,Jumping Flash!,Platform,0.3,,
Sony Computer Entertainment,1995.0,Aquanaut's Holiday,Adventure,0.02,,
Sony Computer Entertainment,1995.0,Hermie Hopperhead: Scrap Panic,Platform,0.03,,
Sony Computer Entertainment,1995.0,Cyber Sled,Action,0.14,,
Sony Computer Entertainment,1995.0,Wizardry VII: Gadeia no Houshu,Role-Playing,0.15,,
Sony Computer Entertainment,1995.0,Epidemic,Shooter,0.14,,
Sony Computer Entertainment,1996.0,PoPoLoCrois Monogatari,Role-Playing,0.5,,
Sony Computer Entertainment,1996.0,Twisted Metal 2,Racing,2.44,,
Sony Computer Entertainment,1996.0,Wild ARMs,Role-Playing,0.95,,
Sony Computer Entertainment,1996.0,NHL FaceOff '97,Sports,0.46,,
Sony Computer Entertainment,1996.0,The King of Fighters '95,Fighting,0.17,,
Sony Computer Entertainment,1996.0,PaRappa The Rapper,Misc,1.92,92.0,7.4
Sony Computer Entertainment,1996.0,Battle Arena Toshinden 3,Fighting,0.27,,
Sony Computer Entertainment,1996.0,MLB Pennant Race,Sports,0.29,,
Sony Computer Entertainment,1996.0,Jampack Vol. 2,Misc,0.53,,
Sony Computer Entertainment,1996.0,Cool Boarders,Sports,0.43,,
Sony Computer Entertainment,1996.0,2Xtreme,Sports,1.4,,
Sony Computer Entertainment,1996.0,Arc the Lad II,Role-Playing,1.05,,
Sony Computer Entertainment,1996.0,Tekken 2,Fighting,5.74,89.0,8.9
Sony Computer Entertainment,1996.0,Jet Moto,Racing,1.83,,
Sony Computer Entertainment,1996.0,Crash Bandicoot,Platform,6.82,,
Sony Computer Entertainment,1996.0,Bogey: Dead 6,Simulation,0.09,,
Sony Computer Entertainment,1996.0,Jampack Vol. 1,Misc,0.18,,
Sony Computer Entertainment,1996.0,Soul Edge,Fighting,1.59,,
Sony Computer Entertainment,1996.0,Rage Racer,Racing,1.17,,
Sony Computer Entertainment,1996.0,Namco Museum Vol.2,Misc,0.29,,
Sony Computer Entertainment,1996.0,Namco Museum Vol.3,Misc,4.05,,
Sony Computer Entertainment,1996.0,NCAA Gamebreaker,Sports,0.26,,
Sony Computer Entertainment,1996.0,Penny Racers,Racing,0.25,,
Sony Computer Entertainment,1996.0,Jumping Flash! 2,Platform,0.25,,
Sony Computer Entertainment,1996.0,Tobal No.1,Fighting,0.92,,
Sony Computer Entertainment,1996.0,NFL GameDay '97,Sports,0.87,,
Sony Computer Entertainment,1996.0,Namco Museum Vol.5,Misc,0.15,,
Sony Computer Entertainment,1996.0,Namco Museum Vol.4,Misc,0.2,,
Sony Computer Entertainment,1997.0,Ray Tracers,Racing,0.06,,
Sony Computer Entertainment,1997.0,NFL GameDay 98,Sports,1.68,,
Sony Computer Entertainment,1997.0,Armored Core,Simulation,0.41,,
Sony Computer Entertainment,1997.0,NHL FaceOff 98,Sports,0.51,,
Sony Computer Entertainment,1997.0,Crash Bandicoot 2: Cortex Strikes Back,Platform,7.58,,
Sony Computer Entertainment,1997.0,The Granstream Saga,Role-Playing,0.14,,
Sony Computer Entertainment,1997.0,Porsche Challenge,Racing,0.09,,
Sony Computer Entertainment,1997.0,Klonoa: Door to Phantomile,Platform,0.18,,
Sony Computer Entertainment,1997.0,Bushido Blade,Fighting,1.16,83.0,7.9
Sony Computer Entertainment,1997.0,Interactive Sampler Disc 6,Misc,0.14,,
Sony Computer Entertainment,1997.0,Rally Cross,Racing,0.32,,
Sony Computer Entertainment,1997.0,Xevious 3D/G+,Shooter,0.14,,
Sony Computer Entertainment,1997.0,Intelligent Qube,Puzzle,1.22,,
Sony Computer Entertainment,1997.0,Turbo Prop Racing,Racing,0.15,,
Sony Computer Entertainment,1997.0,Final Fantasy VII,Role-Playing,9.72,92.0,9.2
Sony Computer Entertainment,1997.0,Spawn the Eternal,Action,0.24,,
Sony Computer Entertainment,1997.0,Elemental Gearbolt,Shooter,0.06,76.0,tbd
Sony Computer Entertainment,1997.0,Gran Turismo,Racing,10.95,96.0,8.7
Sony Computer Entertainment,1997.0,Point Blank,Shooter,0.34,,
Sony Computer Entertainment,1997.0,ESPN X-Games Pro Boarder,Sports,0.32,,
Sony Computer Entertainment,1997.0,Pet in TV,Strategy,0.4,,
Sony Computer Entertainment,1997.0,NBA ShootOut '97,Sports,0.62,,
Sony Computer Entertainment,1997.0,RayStorm,Shooter,0.07,79.0,7.8
Sony Computer Entertainment,1997.0,Nightmare Creatures,Action,0.63,,
Sony Computer Entertainment,1997.0,Princess Maker: Yumemiru Yosei,Strategy,0.19,,
Sony Computer Entertainment,1997.0,Cart World Series,Racing,0.3,,
Sony Computer Entertainment,1997.0,Rosco McQueen: Firefighter Extreme,Action,0.09,,
Sony Computer Entertainment,1997.0,Broken Sword II: The Smoking Mirror,Adventure,0.06,,
Sony Computer Entertainment,1997.0,Ghost in the Shell,Simulation,0.1,,
Sony Computer Entertainment,1997.0,Tomba!,Platform,0.26,,
Sony Computer Entertainment,1997.0,Hot Shots Golf,Sports,2.79,,
Sony Computer Entertainment,1997.0,Kowloon's Gate,Adventure,0.15,,
Sony Computer Entertainment,1997.0,Jet Moto 2,Racing,1.94,,
Sony Computer Entertainment,1997.0,Ace Combat 2,Simulation,0.89,83.0,8.2
Sony Computer Entertainment,1998.0,NFL Xtreme,Sports,0.69,,
Sony Computer Entertainment,1998.0,MediEvil,Platform,0.83,,
Sony Computer Entertainment,1998.0,Bust A Groove,Misc,0.54,,
Sony Computer Entertainment,1998.0,Star Ocean: The Second Story,Role-Playing,1.1,80.0,8.5
Sony Computer Entertainment,1998.0,NBA ShootOut 98,Sports,0.78,,
Sony Computer Entertainment,1998.0,Jampack Winter '98,Misc,1.13,,
Sony Computer Entertainment,1998.0,Monster Rancher 2,Simulation,1.05,83.0,
Sony Computer Entertainment,1998.0,Cardinal Syn,Fighting,0.15,,
Sony Computer Entertainment,1998.0,Um Jammer Lammy,Misc,0.66,,
Sony Computer Entertainment,1998.0,The Fifth Element,Action,0.14,,
Sony Computer Entertainment,1998.0,Legend of Legaia,Role-Playing,0.66,,
Sony Computer Entertainment,1998.0,Spice World,Action,0.67,,
Sony Computer Entertainment,1998.0,Stolen Song,Adventure,0.12,,
Sony Computer Entertainment,1998.0,MLB 99,Sports,0.86,,
Sony Computer Entertainment,1998.0,Dead or Alive,Fighting,0.28,84.0,8.6
Sony Computer Entertainment,1998.0,Speed Punks,Racing,0.2,,
Sony Computer Entertainment,1998.0,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,Adventure,0.21,,
Sony Computer Entertainment,1998.0,Tiny Tank,Action,0.34,,
Sony Computer Entertainment,1998.0,Bomberman World,Puzzle,0.33,,
Sony Computer Entertainment,1998.0,Kurushi Final: Mental Blocks,Puzzle,0.34,,
Sony Computer Entertainment,1998.0,Blasto,Action,0.35,,
Sony Computer Entertainment,1998.0,Tiny Toon Adventures: The Great Beanstalk,Misc,0.31,,
Sony Computer Entertainment,1998.0,Roll Away,Puzzle,0.07,,
Sony Computer Entertainment,1998.0,NHL FaceOff 2000,Sports,0.31,,
Sony Computer Entertainment,1998.0,Spyro the Dragon,Platform,5.0,,
Sony Computer Entertainment,1998.0,Crash Bandicoot 3: Warped,Platform,7.13,91.0,8.9
Sony Computer Entertainment,1998.0,Tekken 3,Fighting,7.16,96.0,9.1
Sony Computer Entertainment,1998.0,Destrega,Fighting,0.07,,
Sony Computer Entertainment,1998.0,Yarudora Series Vol.1: Double Cast,Adventure,0.37,,
Sony Computer Entertainment,1998.0,A Bug's Life,Platform,2.79,,
Sony Computer Entertainment,1999.0,MLB 2000,Sports,0.94,,
Sony Computer Entertainment,1999.0,MediEvil II,Action,0.38,,
Sony Computer Entertainment,1999.0,Muppet RaceMania,Racing,0.15,,
Sony Computer Entertainment,1999.0,Jampack Summer '99,Misc,0.96,,
Sony Computer Entertainment,1999.0,Final Fantasy VI,Role-Playing,0.08,,
Sony Computer Entertainment,1999.0,Dragon Valor,Role-Playing,0.07,57.0,8.3
Sony Computer Entertainment,1999.0,Syphon Filter,Shooter,2.88,,
Sony Computer Entertainment,1999.0,Spyro 2: Ripto's Rage!,Platform,3.52,,
Sony Computer Entertainment,1999.0,Ace Combat 3: Electrosphere,Simulation,0.83,,
Sony Computer Entertainment,1999.0,Crash Team Racing,Racing,4.79,88.0,9
Sony Computer Entertainment,1999.0,Wild ARMs 2,Role-Playing,0.67,,
Sony Computer Entertainment,1999.0,Tomba! 2: The Evil Swine Return,Platform,0.29,,
Sony Computer Entertainment,1999.0,Jet Moto 3,Racing,0.74,,
Sony Computer Entertainment,1999.0,Gran Turismo 2,Racing,9.49,93.0,9
Sony Computer Entertainment,1999.0,Disney's Story Studio: Disney's Mulan,Misc,0.15,,
Sony Computer Entertainment,1999.0,Jackie Chan: Stuntmaster,Action,0.22,,
Sony Computer Entertainment,1999.0,Barbie: Race & Ride,Action,0.59,,
Sony Computer Entertainment,1999.0,Omega Boost,Shooter,0.52,,
Sony Computer Entertainment,1999.0,Ape Escape,Platform,1.63,90.0,8.8
Sony Computer Entertainment,1999.0,Jampack Winter '99,Misc,1.69,,
Sony Computer Entertainment,1999.0,Hot Shots Golf 2,Sports,1.88,,
Sony Computer Entertainment,1999.0,The Legend of Dragoon,Role-Playing,1.86,74.0,8.4
Sony Computer Entertainment,1999.0,Doko Demo Issyo,Misc,1.07,,
Sony Computer Entertainment,1999.0,The X Files,Adventure,0.42,,
Sony Computer Entertainment,1999.0,Arc the Lad III,Role-Playing,0.42,,
Sony Computer Entertainment,2000.0,Disney's Aladdin in Nasira's Revenge,Action,0.09,61.0,8.3
Sony Computer Entertainment,2000.0,Covert Ops: Nuclear Dawn,Action,0.24,,
Sony Computer Entertainment,2000.0,NCAA GameBreaker 2001,Sports,0.33,69.0,tbd
